"GEO_ID","NAME","B25001_001E","B25001_001M",
"1400000US36103122705","Census Tract 1227.05, Suffolk County, New York","974","34",
"1400000US36103122706","Census Tract 1227.06, Suffolk County, New York","1388","67",
"1400000US36103122707","Census Tract 1227.07, Suffolk County, New York","1000","32",
"1400000US36103122801","Census Tract 1228.01, Suffolk County, New York","2026","64",
"1400000US36103122802","Census Tract 1228.02, Suffolk County, New York","1416","38",
"1400000US36103122901","Census Tract 1229.01, Suffolk County, New York","1877","50",
"1400000US36103122902","Census Tract 1229.02, Suffolk County, New York","1599","42",
"1400000US36103123001","Census Tract 1230.01, Suffolk County, New York","1801","41",
"1400000US36103123002","Census Tract 1230.02, Suffolk County, New York","1513","40",
"1400000US36103123101","Census Tract 1231.01, Suffolk County, New York","1228","28",
"1400000US36103123102","Census Tract 1231.02, Suffolk County, New York","1416","39",
"1400000US36103123201","Census Tract 1232.01, Suffolk County, New York","723","26",
"1400000US36103123202","Census Tract 1232.02, Suffolk County, New York","2562","86",
"1400000US36103123301","Census Tract 1233.01, Suffolk County, New York","2320","139",
"1400000US36103123302","Census Tract 1233.02, Suffolk County, New York","492","33",
"1400000US36103123401","Census Tract 1234.01, Suffolk County, New York","1392","49",
"1400000US36103123402","Census Tract 1234.02, Suffolk County, New York","2417","61",
"1400000US36103123500","Census Tract 1235, Suffolk County, New York","2196","191",
"1400000US36103123600","Census Tract 1236, Suffolk County, New York","1454","129",
"1400000US36103123701","Census Tract 1237.01, Suffolk County, New York","1916","63",
"1400000US36103123702","Census Tract 1237.02, Suffolk County, New York","2757","82",
"1400000US36103123801","Census Tract 1238.01, Suffolk County, New York","1693","51",
"1400000US36103123802","Census Tract 1238.02, Suffolk County, New York","1354","40",
"1400000US36103123900","Census Tract 1239, Suffolk County, New York","1675","62",
"1400000US36103124001","Census Tract 1240.01, Suffolk County, New York","1512","74",
"1400000US36103124002","Census Tract 1240.02, Suffolk County, New York","1071","52",
"1400000US36103124101","Census Tract 1241.01, Suffolk County, New York","1496","57",
"1400000US36103124102","Census Tract 1241.02, Suffolk County, New York","1317","51",
"1400000US36103124200","Census Tract 1242, Suffolk County, New York","2247","107",
"1400000US36103124300","Census Tract 1243, Suffolk County, New York","2512","55",
"1400000US36103124401","Census Tract 1244.01, Suffolk County, New York","1524","72",
"1400000US36103124402","Census Tract 1244.02, Suffolk County, New York","1294","76",
"1400000US36103124500","Census Tract 1245, Suffolk County, New York","1882","74",
"1400000US36103124601","Census Tract 1246.01, Suffolk County, New York","1046","38",
"1400000US36103124602","Census Tract 1246.02, Suffolk County, New York","1813","86",
"1400000US36103134702","Census Tract 1347.02, Suffolk County, New York","2567","49",
"1400000US36103134703","Census Tract 1347.03, Suffolk County, New York","1362","48",
"1400000US36103134704","Census Tract 1347.04, Suffolk County, New York","1009","23",
"1400000US36103134902","Census Tract 1349.02, Suffolk County, New York","1637","28",
"1400000US36103134903","Census Tract 1349.03, Suffolk County, New York","429","19",
"1400000US36103134904","Census Tract 1349.04, Suffolk County, New York","2385","104",
"1400000US36103134906","Census Tract 1349.06, Suffolk County, New York","2259","56",
"1400000US36103134907","Census Tract 1349.07, Suffolk County, New York","1562","32",
"1400000US36103135002","Census Tract 1350.02, Suffolk County, New York","1912","44",
"1400000US36103135003","Census Tract 1350.03, Suffolk County, New York","1664","62",
"1400000US36103135004","Census Tract 1350.04, Suffolk County, New York","1230","29",
"1400000US36103135005","Census Tract 1350.05, Suffolk County, New York","1466","29",
"1400000US36103135101","Census Tract 1351.01, Suffolk County, New York","1316","36",
"1400000US36103135102","Census Tract 1351.02, Suffolk County, New York","1576","42",
"1400000US36103135103","Census Tract 1351.03, Suffolk County, New York","1644","32",
"1400000US36103135104","Census Tract 1351.04, Suffolk County, New York","1750","30",
"1400000US36103135201","Census Tract 1352.01, Suffolk County, New York","737","28",
"1400000US36103135204","Census Tract 1352.04, Suffolk County, New York","1560","41",
"1400000US36103135205","Census Tract 1352.05, Suffolk County, New York","1831","31",
"1400000US36103135208","Census Tract 1352.08, Suffolk County, New York","1108","20",
"1400000US36103135209","Census Tract 1352.09, Suffolk County, New York","1227","25",
"1400000US36103135301","Census Tract 1353.01, Suffolk County, New York","1300","61",
"1400000US36103135303","Census Tract 1353.03, Suffolk County, New York","1500","55",
"1400000US36103135304","Census Tract 1353.04, Suffolk County, New York","1289","29",
"1400000US36103135401","Census Tract 1354.01, Suffolk County, New York","2390","89",
"1400000US36103135402","Census Tract 1354.02, Suffolk County, New York","2443","79",
"1400000US36103135403","Census Tract 1354.03, Suffolk County, New York","1585","59",
"1400000US36103145602","Census Tract 1456.02, Suffolk County, New York","1570","57",
"1400000US36103145603","Census Tract 1456.03, Suffolk County, New York","1681","56",
"1400000US36103145604","Census Tract 1456.04, Suffolk County, New York","1177","61",
"1400000US36103145605","Census Tract 1456.05, Suffolk County, New York","883","29",
"1400000US36103145701","Census Tract 1457.01, Suffolk County, New York","1926","70",
"1400000US36103145702","Census Tract 1457.02, Suffolk County, New York","1507","45",
"1400000US36103145703","Census Tract 1457.03, Suffolk County, New York","1424","77",
"1400000US36103145704","Census Tract 1457.04, Suffolk County, New York","2260","91",
"1400000US36103145803","Census Tract 1458.03, Suffolk County, New York","1666","50",
"1400000US36103145804","Census Tract 1458.04, Suffolk County, New York","1144","77",
"1400000US36103145805","Census Tract 1458.05, Suffolk County, New York","2041","74",
"1400000US36103145807","Census Tract 1458.07, Suffolk County, New York","1403","33",
"1400000US36103145808","Census Tract 1458.08, Suffolk County, New York","975","23",
"1400000US36103145901","Census Tract 1459.01, Suffolk County, New York","1029","32",
"1400000US36103145902","Census Tract 1459.02, Suffolk County, New York","2228","107",
"1400000US36103145903","Census Tract 1459.03, Suffolk County, New York","1800","50",
"1400000US36103146001","Census Tract 1460.01, Suffolk County, New York","1227","66",
"1400000US36103146002","Census Tract 1460.02, Suffolk County, New York","1380","57",
"1400000US36103146003","Census Tract 1460.03, Suffolk County, New York","2513","72",
"1400000US36103146102","Census Tract 1461.02, Suffolk County, New York","657","27",
"1400000US36103146103","Census Tract 1461.03, Suffolk County, New York","1243","32",
"1400000US36103146105","Census Tract 1461.05, Suffolk County, New York","1821","60",
"1400000US36103146106","Census Tract 1461.06, Suffolk County, New York","1099","72",
"1400000US36103146201","Census Tract 1462.01, Suffolk County, New York","1275","40",
"1400000US36103146202","Census Tract 1462.02, Suffolk County, New York","1215","67",
"1400000US36103146203","Census Tract 1462.03, Suffolk County, New York","1546","41",
"1400000US36103146204","Census Tract 1462.04, Suffolk County, New York","1551","47",
"1400000US36103146205","Census Tract 1462.05, Suffolk County, New York","689","16",
"1400000US36103146206","Census Tract 1462.06, Suffolk County, New York","715","22",
"1400000US36103146300","Census Tract 1463, Suffolk County, New York","1302","35",
"1400000US36103146402","Census Tract 1464.02, Suffolk County, New York","1476","53",
"1400000US36103146403","Census Tract 1464.03, Suffolk County, New York","1356","43",
"1400000US36103146404","Census Tract 1464.04, Suffolk County, New York","1001","49",
"1400000US36103146500","Census Tract 1465, Suffolk County, New York","1699","32",
"1400000US36103146604","Census Tract 1466.04, Suffolk County, New York","1631","74",
"1400000US36103146605","Census Tract 1466.05, Suffolk County, New York","298","23",
"1400000US36103146606","Census Tract 1466.06, Suffolk County, New York","2359","90",
"1400000US36103146607","Census Tract 1466.07, Suffolk County, New York","1108","36",
"1400000US36103146608","Census Tract 1466.08, Suffolk County, New York","1082","29",
"1400000US36103146611","Census Tract 1466.11, Suffolk County, New York","1217","28",
"1400000US36103146612","Census Tract 1466.12, Suffolk County, New York","1619","30",
"1400000US36103146613","Census Tract 1466.13, Suffolk County, New York","1138","31",
"1400000US36103146614","Census Tract 1466.14, Suffolk County, New York","1960","48",
"1400000US36103146615","Census Tract 1466.15, Suffolk County, New York","1909","55",
"1400000US36103146703","Census Tract 1467.03, Suffolk County, New York","1226","48",
"1400000US36103146704","Census Tract 1467.04, Suffolk County, New York","634","17",
"1400000US36103146705","Census Tract 1467.05, Suffolk County, New York","1054","21",
"1400000US36103146706","Census Tract 1467.06, Suffolk County, New York","820","19",
"1400000US36103146800","Census Tract 1468, Suffolk County, New York","1871","44",
"1400000US36103146901","Census Tract 1469.01, Suffolk County, New York","1688","26",
"1400000US36103146902","Census Tract 1469.02, Suffolk County, New York","1240","37",
"1400000US36103147001","Census Tract 1470.01, Suffolk County, New York","1349","27",
"1400000US36103147003","Census Tract 1470.03, Suffolk County, New York","1697","35",
"1400000US36103147004","Census Tract 1470.04, Suffolk County, New York","2427","28",
"1400000US36103147100","Census Tract 1471, Suffolk County, New York","1101","57",
"1400000US36103147200","Census Tract 1472, Suffolk County, New York","2471","73",
"1400000US36103147300","Census Tract 1473, Suffolk County, New York","2817","144",
"1400000US36103147401","Census Tract 1474.01, Suffolk County, New York","2463","36",
"1400000US36103147402","Census Tract 1474.02, Suffolk County, New York","1262","44",
"1400000US36103147501","Census Tract 1475.01, Suffolk County, New York","2705","41",
"1400000US36103147502","Census Tract 1475.02, Suffolk County, New York","1937","30",
"1400000US36103147503","Census Tract 1475.03, Suffolk County, New York","613","58",
"1400000US36103147601","Census Tract 1476.01, Suffolk County, New York","839","46",
"1400000US36103147602","Census Tract 1476.02, Suffolk County, New York","2220","47",
"1400000US36103147701","Census Tract 1477.01, Suffolk County, New York","1184","45",
"1400000US36103147702","Census Tract 1477.02, Suffolk County, New York","1975","52",
"1400000US36103147802","Census Tract 1478.02, Suffolk County, New York","1406","28",
"1400000US36103147803","Census Tract 1478.03, Suffolk County, New York","1402","26",
"1400000US36103147804","Census Tract 1478.04, Suffolk County, New York","1857","30",
"1400000US36103147901","Census Tract 1479.01, Suffolk County, New York","1840","41",
"1400000US36103147902","Census Tract 1479.02, Suffolk County, New York","1435","28",
"1400000US36103158001","Census Tract 1580.01, Suffolk County, New York","1711","56",
